XH,XFSJ,zao,zhong,wan
3378104050,2021/4/16,3,4.5,0
3378104050,2021/4/17,6,6,0
3378104050,2021/4/18,4.5,9,0
3378104050,2021/4/19,2.5,0,0
3378104050,2021/4/20,5,9,0
3378104050,2021/4/21,4.5,6,0
3378104050,2021/4/22,0,0,2.5
3378104050,2021/4/23,5,6,5
3378104050,2021/4/24,0,0,2.5
3378104050,2021/4/25,2.5,6,0
3378104050,2021/4/26,5,6,0
3378104050,2021/4/27,2.5,0,0
3378104050,2021/4/28,2.5,8,2.5
3378104050,2021/4/29,4.5,7,0
3378104050,2021/4/30,5,9,6
3378104050,2021/5/1,2.5,6,6
3378104050,2021/5/2,2.5,0,4
3378104050,2021/5/3,2.5,0,7
3378104050,2021/5/5,0,6,0
3378104050,2021/5/6,2.5,6,0
3378104050,2021/5/7,9,0,6
3378104050,2021/5/8,4.5,8,0
3378104050,2021/5/9,2.3,9,4.5
3378104050,2021/5/10,2,12,6
3378104050,2021/5/11,2.5,7,2.5
3378104050,2021/5/12,3,6,0
3378104050,2021/5/13,3,6,4
3378104050,2021/5/14,2.5,0,0
3378104050,2021/5/15,2,0,2.5
3378104050,2021/5/16,3,7.5,6
3378104050,2021/5/17,2.5,9,0
3378104050,2021/5/18,2.5,0,0
3378104050,2021/5/19,2.5,9,0
3378104050,2021/5/20,3,7.5,0
3378104050,2021/5/21,2,6,0
3378104050,2021/5/22,3,0,0
3378104050,2021/5/23,2,11,10.5
3378104050,2021/5/24,9,0,4
3378104050,2021/5/25,2.5,0,0
3378104050,2021/5/26,3,8,4.5
3378104050,2021/5/27,0,6,4.5
3378104050,2021/5/28,6,0,0
3378104050,2021/5/29,3,6,0
3378104050,2021/5/30,3,9.5,5.5
3378104050,2021/5/31,4,6,6
3378104050,2021/6/1,2.5,5.3,0
3378104050,2021/6/2,5.5,6,3.5
3378104050,2021/6/3,6.5,8,0
3378104050,2021/6/5,6.5,5,0
3378104050,2021/6/6,3,0,0
3378104050,2021/6/7,4,8,0
3378104050,2021/6/8,6,12,0
3378104050,2021/6/9,4,0,0
3378104050,2021/6/10,5,0,0
3378104050,2021/6/11,0,4,0
3378104050,2021/6/12,4,6,0
3378104050,2021/6/13,3,4,8.5
3378104050,2021/6/14,4.5,4,6
3378104050,2021/6/15,5.5,12,2.5
3378104050,2021/6/16,2.5,0,0
3378104050,2021/6/17,6,6,4.5
3378104050,2021/6/18,4,6,0
3378104050,2021/6/19,2.5,0,0
3378104050,2021/6/20,2,14,0
3378104050,2021/6/21,0,8,7.5
3378104050,2021/6/22,4,11.3,3
3378104050,2021/6/23,6.5,8,6
3378104050,2021/6/25,3,0,0
3378104050,2021/6/26,4,0,8
3378104050,2021/6/27,0,0,3
3378104050,2021/6/28,4.5,0,9.5
3378104050,2021/6/29,4.5,8,6
3378104050,2021/6/30,5,0,0
3378104050,2021/7/1,4.5,0,0
3378104050,2021/7/2,4.5,15.8,5
3378104050,2021/7/3,4.5,0,0
3378104050,2021/7/4,0,0,4.5
3378104050,2021/8/28,2,8,5.5
3378104050,2021/8/29,3.5,11.5,5.5
3378104050,2021/8/30,5.5,9.5,6.5
3378104050,2021/8/31,4.5,13,6.5
3378104050,2021/9/1,6,6,5.5
3378104050,2021/9/2,4,9,2.5
3378104050,2021/9/3,4,7,0
3378104050,2021/9/4,0,9.5,4.5
3378104050,2021/9/5,5.5,3,3.5
3378104050,2021/9/6,0,8.5,4.5
3378104050,2021/9/7,2.5,7,4.5
3378104050,2021/9/8,5.5,5,4.5
3378104050,2021/9/9,5.5,12,4.2
3378104050,2021/9/10,5.5,7,6.5
3378104050,2021/9/11,5.5,0,5
3378104050,2021/9/12,5.7,9,6
3378104050,2021/9/13,4,4.5,4.5
3378104050,2021/9/14,5.5,9,8
3378104050,2021/9/15,4.2,7,0
3378104050,2021/9/16,3.5,7,4
3378104050,2021/9/17,4.5,12,6
3378104050,2021/9/18,3.5,0,4.2
3378104050,2021/9/19,7.9,7,6
3378104050,2021/9/20,3,8,6
3378104050,2021/9/21,5.5,12,0
3378104050,2021/9/22,4.2,8,0
3378104050,2021/9/23,3.5,7,6.5
3378104050,2021/9/25,4.2,0,0
3378104050,2021/9/26,3,7,4.5
3378104050,2021/9/27,3,12,6.5
3378104050,2021/9/28,4.2,0,0
3378104050,2021/9/29,0,8.5,6.5
3378104050,2021/9/30,5.5,7,3.5
3378104050,2021/10/1,5.5,0,9
3378104050,2021/10/2,3.5,7,6.5
3378104050,2021/10/3,2,0,0
3378104050,2021/10/4,5,0,0
3378104050,2021/10/5,4.2,7,6
3378104050,2021/10/6,6.7,7,10.5
3378104050,2021/10/7,5.5,7,7.5
3378104050,2021/10/8,4.2,0,3.5
3378104050,2021/10/9,4.2,7,5.5
3378104050,2021/10/10,2.5,7,4
3378104050,2021/10/11,2.5,7,6.5
3378104050,2021/10/12,2.5,0,3
3378104050,2021/10/13,2.5,0,3
3378104050,2021/10/14,3,12,0
3378104050,2021/10/15,2.5,0,0
3378104050,2021/10/16,2.5,7,0
3378104050,2021/10/17,3,0,4.5
3378104050,2021/10/18,2.5,0,6
3378104050,2021/10/19,2.5,12,6
3378104050,2021/10/21,5.5,7,4
3378104050,2021/10/22,5.5,7,0
3378104050,2021/10/23,4.2,7,0
3378104050,2021/10/24,4,0,0
3378104050,2021/10/25,2.5,0,4
3378104050,2021/10/26,5.5,12,4.5
3378104050,2021/10/27,2.5,0,0
3378104050,2021/10/28,4,0,3.5
3378104050,2021/10/29,4.2,0,5
3378104050,2021/10/30,3,0,10
3378104050,2021/10/31,4.5,0,3
3378104050,2021/11/1,4.5,7,0
3378104050,2021/11/2,4,9,5
3378104050,2021/11/3,5,0,0
3378104050,2021/11/4,3,0,0
3378104050,2021/11/5,4,0,2
3378104050,2021/11/6,0,12,4.2
3378104050,2021/11/7,3.5,0,10
3378104050,2021/11/8,5.5,12,4.5
3378104050,2021/11/9,4.2,0,3.5
3378104050,2021/11/10,4,12,4.5
3378104050,2021/11/11,4,11,0
3378104050,2021/11/12,3.5,0,3
3378104050,2021/11/13,3,0,5.5
3378104050,2021/11/14,2,12,0
3378104050,2021/11/15,3.5,0,4.5
3378104050,2021/11/16,3.5,0,3
3378104050,2021/11/17,3.5,12,3.5
3378104050,2021/11/18,3.5,12,4
3378104050,2021/11/19,4.2,7,3.5
3378104050,2021/11/20,3.5,0,4
3378104050,2021/11/21,3,0,4
3378104050,2021/11/22,0,0,4.5
3378104050,2021/11/23,3,12,5
3378104050,2021/11/24,4,12,4
3378104050,2021/11/25,3,0,3.5
3378104050,2021/11/26,3.5,12,4
3378104050,2021/11/27,3.5,13,0
3378104050,2021/11/28,3.5,0,3
3378104050,2021/11/29,2,12,4.2
3378104050,2021/11/30,3.5,13,5
3378104050,2021/12/1,3.5,0,3.5
3378104050,2021/12/2,0,12,6
3378104050,2021/12/3,3.5,9,0
3378104050,2021/12/4,2,12,0
3378104050,2021/12/5,0,7,0
3378104050,2021/12/6,3.5,13,3
3378104050,2021/12/7,3.5,0,3
3378104050,2021/12/8,4,12,0
3378104050,2021/12/9,4,0,6.5
3378104050,2021/12/10,3.5,13,3
3378104050,2021/12/11,3,12,0
3378104050,2021/12/12,3.5,0,6
3378104050,2021/12/13,3.5,12,6
3378104050,2021/12/14,3.5,13,4
3378104050,2021/12/15,3.5,0,0
3378104050,2021/12/16,3.5,12,0
3378104050,2021/12/17,4.5,14,0
3378104050,2021/12/18,4.5,12,0
3378104050,2021/12/19,3.5,7,5.5
3378104050,2021/12/20,3.5,12,3
3378104050,2021/12/21,3.5,13,0
3378104050,2021/12/22,3.5,0,0
3378104050,2021/12/23,3.5,12,4
3378104050,2021/12/24,3.5,13,4.2
3378104050,2021/12/25,2.5,7,3.5
3378104050,2021/12/26,2.5,4,0
3378104050,2022/3/11,3.5,12,4.5
3378104050,2022/3/12,3.5,0,8
3378104050,2022/3/13,4,13,0
3378104050,2022/3/14,0,0,5.5
3378104050,2022/3/15,0,0,2.5
3378104050,2022/3/16,0,13,0
3378104050,2022/3/17,0,14,4
3378104050,2022/3/18,13,0,25
3378104050,2022/3/19,0,13.5,3.5
3378104050,2022/3/20,3.5,12,7.5
3378104050,2022/3/21,3,12,7.7
3378104050,2022/3/22,0,29.5,3
3378104050,2022/3/23,0,0,7.5
3378104050,2022/3/24,7,0,13
3378104050,2022/3/25,0,11,0
3378104050,2022/3/26,21,0,6
3378104050,2022/3/27,9,0,19.2
3378104050,2022/3/28,11,0,13.5
3378104050,2022/3/29,0,14,3
3378104050,2022/3/30,0,13,2
3378104050,2022/3/31,0,9,6
3378104050,2022/4/1,0,13,0
3378104050,2022/4/2,0,9,4.2
3378104050,2022/4/3,0,13,4.5
3378104050,2022/4/4,0,13,9
3378104050,2022/4/5,0,14,14.56
3378104050,2022/4/6,0,0,18
3378104050,2022/4/7,4,14.5,9.7
3378104050,2022/4/8,0,10.6,6
3378104050,2022/4/9,0,15.8,6.5
3378104050,2022/4/10,0,13,6
3378104050,2022/4/11,0,15.8,4.2
3378104050,2022/4/12,0,26,5
3378104050,2022/4/13,0,9,7.5
3378104050,2022/4/14,0,13,5
3378104050,2022/4/15,0,13.9,13.8
3378104050,2022/4/16,2,14,5
3378104050,2022/4/17,4,11,3.5
3378104050,2022/4/18,4.5,13,3
3378104050,2022/4/19,2,14,0
3378104050,2022/4/20,2,15.8,3.5
3378104050,2022/4/21,4,17.5,11.5
3378104050,2022/4/22,5.5,13,6.5
3378104050,2022/4/23,3,14,0
3378104050,2022/4/24,4.5,0,0
3378104050,2022/4/25,3.5,14,9
3378104050,2022/4/26,0,14,6
3378104050,2022/4/27,4.5,14,6
3378104050,2022/4/28,0,8,3.5
3378104050,2022/4/29,4.5,13,7
3378104050,2022/4/30,0,15,3
3378104050,2022/5/1,0,9,0
3378104050,2022/5/23,0,0,13
3378104050,2022/5/24,0,13,16.5
3378104050,2022/5/25,0,31.4,26.8
3378104050,2022/5/26,0,6.2,0
3378104050,2022/5/27,14,1.5,0
3378104050,2022/5/28,0,8,0
3378104050,2022/5/30,0,0,15
3378104050,2022/5/31,0,21.2,13
3378104050,2022/6/1,4.5,0,0
3378104050,2022/6/2,0,15.6,0
3378104050,2022/6/3,3,0,0
3381067585,2022/5/6,0,6.07,0
3381067585,2022/5/31,10,0,0
3402177873,2022/4/27,0,9.5,6
3402177873,2022/4/28,0,12,11
3402177873,2022/4/29,5,0,12.5
3402177873,2022/4/30,0,15.5,2
3402177873,2022/5/1,7,13,0
3402177873,2022/5/2,16.7,0,9
3402177873,2022/5/3,4.8,8,0
3402177873,2022/5/4,3.5,9.5,4.2
3402177873,2022/5/5,0,16.5,13
3402177873,2022/5/6,3.8,0,0
3402177873,2022/5/7,0,15.4,13
3402177873,2022/5/8,0,27.5,9
3402177873,2022/5/9,0,9,8
3402177873,2022/5/10,4.4,8.5,6
3402177873,2022/5/11,0,10,7.27
3402177873,2022/5/12,0,18.8,7
3402177873,2022/5/13,4.8,0,0
3402177873,2022/5/14,0,13,13.5
3402177873,2022/5/15,11,10,5.25
3402177873,2022/5/16,8.5,0,7.27
3402177873,2022/5/17,12.5,0,14.27
3402177873,2022/5/18,7.4,10.5,0
3402177873,2022/5/19,0,0,9.5
3402177873,2022/5/20,0,15,0
3402177873,2022/5/21,0,0,4.5
3402177873,2022/5/22,12.2,0,19.6
3402177873,2022/5/23,8,1,6.77
3402177873,2022/5/24,0,13.2,8.5
3402177873,2022/5/25,0,14,7
3410224510,2018/9/14,0,10,0
3410224510,2018/9/20,0,0,3
3410224510,2018/9/25,0,2,0
3410224510,2018/10/9,0,0,4
3410224510,2018/10/14,32,0,0
3410224510,2018/11/9,0,0,5
3410224510,2018/11/12,0,3.5,0
3410224510,2018/11/13,4,9.5,0
3410224510,2018/11/14,0,7,0
3410224510,2019/1/6,0,13.9,0
3410224510,2019/1/7,0,12,0
3410224510,2019/1/8,0,3,6.5
3410224510,2019/1/9,0,0,9.9
3410224510,2019/1/10,0,12,0
3410224510,2019/1/13,10,0,0
3410224510,2019/2/26,0,7,0
3410224510,2019/3/4,0,12,0
3410224510,2019/3/5,0,0,8.2
3410224510,2019/3/6,0,3,0
3410224510,2019/3/8,0,12,5
3410224510,2019/3/11,0,10,0
3410224510,2019/3/14,0,9,4.5
3410224510,2019/3/15,5.5,0,0
3410224510,2019/3/18,1.5,12,0
3410224510,2019/3/19,0,10,0
3410224510,2019/3/22,0,3,0
3410224510,2019/3/25,0,6,0
3410224510,2019/3/26,0,11,0
3410224510,2019/3/29,4,0,0
3410224510,2019/3/31,6.5,0,0
3410224510,2019/4/2,0,8,0
3410224510,2019/4/3,0,8,0
3410224510,2019/4/4,1.5,8,0
3410224510,2019/4/6,0,8,0
3410224510,2019/4/10,0,0,5
3410224510,2019/4/11,4,0,0
3410224510,2019/4/13,4,0,0
3410224510,2019/4/14,4,0,0
3410224510,2019/4/16,0,24,5
3410224510,2019/4/18,2.5,12,0
3410224510,2019/4/19,6,7.5,0
3410224510,2019/4/22,0,5,0
3410224510,2019/4/23,0,13,0
3410224510,2019/4/25,0,3.5,0
3410224510,2019/4/26,0,12,0
3410224510,2019/4/29,0,6,0
3410224510,2019/4/30,0,12,0
3410224510,2019/5/2,4,0,0
3410224510,2019/5/6,0,3,0
3410224510,2019/5/8,0,12,0
3410224510,2019/5/10,0,8,0
3410224510,2019/5/11,3,0,0
3410224510,2019/5/21,0,8,0
3410224510,2019/5/22,0,12,0
3410224510,2019/5/25,0,6,0
3410224510,2019/5/29,3,12,0
3410224510,2019/5/30,0,10,14
3410224510,2019/5/31,2,0,0
3410224510,2019/6/3,2,12,0
3410224510,2019/6/4,4,0,6
3410224510,2019/6/24,6,0,0
3410224510,2019/6/27,6,0,0
3410224510,2019/6/28,4,0,0
3410224510,2019/7/3,0,16,0
3410224510,2019/8/26,3,0,0
3410224510,2019/9/4,0,15,0
3410224510,2019/9/13,0,8,0
3410224510,2019/9/19,5.5,0,0
3410224510,2019/9/24,13,0,0
3410224510,2019/9/26,3,0,0
3410224510,2019/10/7,0,0,13.5
3410224510,2019/10/8,13,0,0
3410224510,2019/10/9,3,15,0
3410224510,2019/10/14,0,13,0
3410224510,2019/10/16,1.5,0,0
3410224510,2019/10/17,3,0,0
3410224510,2019/10/18,0,11,0
3410224510,2019/10/21,0,14,0
3410224510,2019/10/22,9.5,0,0
3410224510,2019/10/23,0,15,0
3410224510,2019/10/24,0,15,0
3410224510,2019/10/26,0,0,4
3410224510,2019/11/17,4,0,0
3410224510,2019/11/19,14,0,0
3410224510,2019/11/25,0,13,0
3410224510,2019/11/27,0,13,0
3410224510,2019/12/4,0,14,0
3410224510,2019/12/8,12,0,0
3410224510,2019/12/9,8.2,4.5,0
3410224510,2019/12/16,0,13,0
3410224510,2019/12/17,14,0,17
3410224510,2019/12/18,0,8.5,0
3410224510,2019/12/19,1.5,12,0
3410224510,2019/12/31,0,21,0
3410224510,2020/5/31,6,0,16
3410224510,2020/6/2,0,10,0
3410224510,2020/6/10,0,0,17.3
3410224510,2020/6/13,0,0,7
3410224510,2020/6/14,0,14,0
3410224510,2020/6/18,0,0,12.3
3410224510,2020/6/19,0,16,0
3410224510,2020/6/20,0,14,0
3410224510,2020/6/21,0,0,12
3410224510,2020/6/26,0,9,0
3410224510,2020/6/28,0,10,0
3410224510,2020/6/30,0,0,7.7
3410224510,2020/7/1,0,18,0
3410224510,2020/7/2,0,11,7
3410224510,2020/8/31,3,7,0
3410224510,2020/9/1,0,14,0
3410224510,2020/9/4,0,13,0
3410224510,2020/9/6,0,0,11.5
3410224510,2020/9/7,0,14,0
3410224510,2020/9/8,4,9,0
3410224510,2020/9/9,0,17,0
3410224510,2020/9/10,2.5,14,5
3410224510,2020/9/11,1.5,11,10
3410224510,2020/9/12,0,15,0
3410224510,2020/9/18,0,15.5,0
3410224510,2020/9/27,0,0,25.5
3410224510,2020/9/28,0,0,11.34
3410224510,2020/9/29,0,8.5,7.7
3410224510,2020/9/30,4,0,0
3410224510,2020/10/1,0,8.5,0
3410224510,2020/10/4,24.6,0,0
3410224510,2020/10/5,0,8.5,0
3410224510,2020/10/6,0,10,0
3410224510,2020/10/13,4,9,0
3410224510,2020/10/17,4,11,8.5
3410224510,2020/10/18,5.5,9,0
3410224510,2020/10/19,0,9,15
3410224510,2020/10/27,0,12,0
3410224510,2020/10/28,0,13,0
3410224510,2020/11/3,0,12,0
3410224510,2020/11/4,0,8,0
3410224510,2020/11/7,0,0,10.7
3410224510,2020/11/10,0,0,8.5
3410224510,2020/11/11,0,13,0
3410224510,2020/11/26,0,9,0
3410224510,2020/11/28,0,16,0
3410224510,2021/3/21,0,14,8.5
3410224510,2021/3/22,2,9,6.5
3410224510,2021/3/23,0,7.5,0
3410224510,2021/3/24,0,15,0
3410224510,2021/3/25,13,0,0
3410224510,2021/3/26,0,14,5
3410224510,2021/3/27,0,5.5,0
3410224510,2021/3/28,6,0,0
3410224510,2021/3/29,0,9,12
3410224510,2021/3/30,0,6,5
3410224510,2021/3/31,0,14.9,14
3410224510,2021/4/1,0,0,12
3410224510,2021/4/3,0,4,0
3410224510,2021/4/4,0,0,19
3410224510,2021/4/5,8.5,9,0
3410224510,2021/4/6,0,0,5
3410224510,2021/4/7,0,0,8
3410224510,2021/4/8,14,0,0
3410224510,2021/4/9,6.2,11.5,4
3410224510,2021/4/10,0,0,8.5
3410224510,2021/4/11,6,0,5
3410224510,2021/4/12,0,14,4
3410224510,2021/4/13,0,9,0
3410224510,2021/4/14,0,13,9
3410224510,2021/4/15,0,12,0
3410224510,2021/4/17,6,0,0
3410224510,2021/4/18,0,5,0
3410224510,2021/4/19,0,11,5
3410224510,2021/4/20,0,12,4
3410224510,2021/4/21,0,0,6.2
3410224510,2021/4/22,0,11,8.5
3410224510,2021/4/24,6,0,0
3410224510,2021/4/25,0,0,5
3410224510,2021/4/26,0,11,5
3410224510,2021/4/27,0,0,10
3410224510,2021/4/28,0,8,0
3410224510,2021/4/29,15,0,0
3410224510,2021/5/3,0,0,5
3410224510,2021/5/4,0,13,0
3410224510,2021/5/5,12,0,17.4
3410224510,2021/5/6,6,0,8.5
3410224510,2021/5/9,0,5,0
3410224510,2021/5/10,12,0,0
3410224510,2021/5/12,0,15,0
3410224510,2021/5/16,11,10,8.5
3410224510,2021/5/17,17,0,0
3410224510,2021/5/18,0,0,8.5
3410224510,2021/5/20,0,1.5,0
3410224510,2021/5/25,0,5,0
3410224510,2021/5/26,0,18,0
3410224510,2021/5/27,0,16,0
3410224510,2021/5/28,4,0,0
3410224510,2021/5/30,16,0,0
3410224510,2021/5/31,0,13,8.5
3410224510,2021/6/1,4.5,0,0
3410224510,2021/6/2,0,16,0
3410224510,2021/6/5,6,16,0
3410224510,2021/6/6,0,17,8.5
3410224510,2021/6/7,11,0,10.5
3410224510,2021/6/9,0,13,0
3410224510,2021/6/16,0,0,8
3410224510,2021/6/19,3.5,0,0
3410224510,2021/6/22,0,5,0
3410224510,2021/6/23,0,0,15
3410224510,2021/6/24,0,8,0
3410224510,2021/6/25,0,0,12
3410224510,2021/6/26,0,15,9
3410224510,2021/6/27,10.5,0,0
3410224510,2021/6/28,0,5,0
3410224510,2021/6/29,6,0,20
3410224510,2021/6/30,0,14,8.5
3410224510,2021/7/1,0,12,7
3410224510,2021/7/2,0,21,5
3410224510,2021/7/3,0,24,15.2
3410224510,2021/7/5,0,9,14
3410224510,2021/7/6,0,12,15.6
3410224510,2021/7/7,0,10,0
3410224510,2021/7/10,0,22,21.73
3410224510,2021/7/12,0,2.13,0
3410224510,2021/7/15,5,10.04,0
3410224510,2021/7/17,6.5,0,0
3410224510,2021/7/18,0,16.84,0
3410224510,2021/7/19,0,0,5
3410224510,2021/7/23,0,0,2.5
3410224510,2021/7/24,0,18.7,0
3410224510,2021/7/25,6,0,0
3410224510,2021/7/26,4.5,12,3.8
3410224510,2021/7/27,0,0,4.8
3410224510,2021/7/28,0,0,9.3
3410224510,2021/8/29,0,19.44,0
3410224510,2021/8/30,6,12,12.2
3410224510,2021/8/31,0,16.5,20.3
3410224510,2021/9/1,17,0,0
3410224510,2021/9/2,0,12.5,9.5
3410224510,2021/9/3,0,0,7
3410224510,2021/9/4,0,0,13.5
3410224510,2021/9/5,14.5,0,0
3410224510,2021/9/6,0,0,11.5
3410224510,2021/9/7,8.3,0,0
3410224510,2021/9/8,8.6,0,0
3410224510,2021/9/9,0,18,0
3410224510,2021/9/10,0,25,0
3410224510,2021/9/14,0,9.5,0
3410224510,2021/9/15,12,0,0
3410224510,2021/9/18,4.5,8,0
3410224510,2021/9/19,3.1,9.4,0
3410224510,2021/9/20,2.5,11,0
3410224510,2021/9/21,5,8,0
3410224510,2021/9/22,4,0,10
3410224510,2021/9/23,0,17.5,5
3410224510,2021/9/24,0,13.5,0
3410224510,2021/9/28,11.5,0,0
3410224510,2021/9/29,12,0,0
3410224510,2021/10/3,0,0,8
3410224510,2021/10/8,0,12,0
3410224510,2021/10/11,0,12,0
3410224510,2021/10/12,0,1.5,23
3410224510,2021/10/15,0,15.5,0
3410224510,2021/10/18,0,37.5,0
3410224510,2021/10/21,0,20.5,0
3410224510,2021/10/22,0,22,0
3410224510,2021/10/25,0,44,19
3410224510,2021/10/29,0,39.5,0
3410224510,2021/10/31,6,12.5,0
3410224510,2021/11/1,0,24,0
3410224510,2021/11/3,0,10,0
3410224510,2021/11/10,14,0,2
3410224510,2021/11/11,0,0,8.5
3410224510,2021/11/21,0,10.5,0
3410224510,2021/11/22,6,0,5
3410224510,2021/11/23,6,0,14
3410224510,2021/11/24,0,13.5,0
3410224510,2021/11/26,0,9.5,0
3410224510,2021/11/27,0,15.3,10.5
3410224510,2021/11/28,0,12.5,0
3410224510,2021/11/29,0,12,0
3410224510,2021/11/30,0,9.5,0
3410224510,2021/12/1,6,0,0
3410224510,2021/12/4,6,16.3,1.5
3410224510,2021/12/5,9.5,0,7
3410224510,2021/12/6,0,9,0
3410224510,2021/12/7,13,0,9.5
3410224510,2021/12/9,9,0,9.5
3410224510,2021/12/10,0,14.5,0
3410224510,2021/12/11,11,13.5,0
3410224510,2021/12/12,6,14.5,0
3410224510,2021/12/13,0,15.07,0
3410224510,2021/12/17,9.5,0,0
3410224510,2022/3/11,8.5,8,0
3410224510,2022/3/12,0,13.5,8
3410224510,2022/3/13,12,0,15
3410224510,2022/3/16,0,17.5,0
3410224510,2022/3/17,0,8.5,0
3410224510,2022/3/18,9,24.3,0
3410224510,2022/3/19,5,0,0
3410224510,2022/3/20,10,0,11.7
3410224510,2022/3/21,0,14.5,0
3410224510,2022/3/22,13.5,15.2,0
3410224510,2022/3/23,0,22.5,0
3410224510,2022/3/24,22.5,0,0
3410224510,2022/3/26,11,0,0
3410224510,2022/3/27,19,0,0
3410224510,2022/3/29,0,30.7,0
3410224510,2022/3/30,0,16.5,0
3410224510,2022/4/1,0,16.7,8
3410224510,2022/4/2,8,25,0
3410224510,2022/4/3,11.2,0,22.25
3410224510,2022/4/4,0,15.5,0
3410224510,2022/4/5,16.5,0,0
3410224510,2022/4/6,0,11.5,10.7
3410224510,2022/4/7,5.3,13.8,0
3410224510,2022/4/9,11.5,0,0
3410224510,2022/4/10,0,10.7,0
3410224510,2022/4/11,9.2,0,0
3410224510,2022/4/12,0,21.7,0
3410224510,2022/4/15,0,12.5,0
3410224510,2022/4/16,4.5,0,0
3410224510,2022/4/17,0,27.7,0
3410224510,2022/4/18,0,21,0
3410224510,2022/4/19,0,23.5,0
3410224510,2022/4/20,0,13,0
3410224510,2022/4/21,6,0,0
3410224510,2022/4/22,20.7,0,0
3410224510,2022/4/23,0,10,0
3410224510,2022/4/24,0,15,0
3410224510,2022/4/25,4.5,16.5,0
3410224510,2022/4/26,22.3,4,0
3410224510,2022/4/28,0,23,0
3410224510,2022/4/29,0,24,0
3410224510,2022/4/30,0,18.5,0
3410224510,2022/5/2,0,16,0
3410224510,2022/5/25,9,0,3.5
3410224510,2022/5/26,0,14.5,0
3410224510,2022/5/27,7,0,0
3410224510,2022/5/28,0,12,0
3411183074,2018/10/14,4,4,0
3411183074,2018/11/5,4,0,7
3411183074,2019/1/10,5.5,0,0
3411183074,2019/3/19,0,0,4.5
3411183074,2019/3/22,0,6,0
3411183074,2019/5/25,0,0,8.5
3411183074,2019/5/29,0,0,8.5
3411183074,2019/6/15,0,0,4.5
3411183074,2019/9/5,0,0,2
3411183074,2019/9/6,3,0,0
3411183074,2019/9/9,0,8.5,7
3411183074,2019/10/11,0,8.5,0
3411183074,2019/10/30,0,7,5
3411183074,2019/11/13,0,0,5
3411183074,2019/12/10,2,0,0
3411183074,2019/12/16,9,0,8
3411183074,2019/12/17,3,0,0
3411183074,2019/12/18,0,7.5,0
3411183074,2019/12/19,3,0,0
3411183074,2020/10/4,0,7.5,9.5
3411183074,2020/10/5,5.5,0,0
3411183074,2020/10/14,0,8,0
3411183074,2020/10/15,0,0,6.7
3411183074,2020/10/22,0,0,6.7
3411183074,2020/11/11,6.5,8.5,5
3411183074,2020/11/13,0,5,5
3411183074,2020/11/14,0,4.5,6.5
3411183074,2020/11/16,3,0,0
3411183074,2020/11/17,0,0,7.77
3411183074,2020/11/18,0,0,4.5
3411183074,2020/11/19,3,6.27,5.5
3411183074,2020/11/20,3,5.27,0
3411183074,2020/11/22,0,6.5,0
3411183074,2020/11/23,6,3,5
3411183074,2020/11/24,3,4.5,5
3411183074,2020/11/25,5,5,5
3411183074,2020/11/26,3,5.27,5
3411183074,2020/11/27,3,4.5,8
3411183074,2020/12/10,3,6,6.7
3411183074,2020/12/11,3,7,8.5
3411183074,2020/12/13,4.5,0,8.5
3411183074,2020/12/14,0,9,6.7
3411183074,2020/12/15,0,9.5,24.6
3411183074,2020/12/16,5,0,0
3411183074,2021/4/1,0,0,13.77
3411183074,2021/4/2,0,0,14.6
3411183074,2021/4/15,5.7,0,12.6
3411183074,2021/4/18,0,0,3.77
3411183074,2021/4/20,0,5.5,10.9
3411183074,2021/4/21,0,4.5,8
3411183074,2021/4/27,0,0,11.08
3411183074,2021/4/29,0,0,34.1
3411183074,2021/5/6,0,0,10.3
3411183074,2021/5/15,0,5,6
3411183074,2021/5/16,3,0,0
3411183074,2021/5/17,3,6,7.5
3411183074,2021/5/18,3,8,6
3411183074,2021/5/19,5,11.5,0
3411183074,2021/5/20,6,0,14.9
3411183074,2021/5/21,3,5,0
3411183074,2021/5/22,5,0,0
3411183074,2021/5/24,3,5,6.5
3411183074,2021/5/25,4,6,5
3411183074,2021/5/26,5,5,4.5
3411183074,2021/5/27,10.2,0,5
3411183074,2021/5/28,3,5,0
3411183074,2021/5/29,5,2.5,8
3411183074,2021/5/30,3,6,8
3411183074,2021/5/31,3,6.5,0
3411183074,2021/6/1,3,6.5,0
3411183074,2021/6/2,3,4,4
3411183074,2021/6/3,7,9,0
3411183074,2021/6/4,3,5.2,5
3411183074,2021/6/5,5,5.2,0
3411183074,2021/6/6,5,0,0
3411183074,2021/6/7,3,7.5,0
3411183074,2021/6/8,3,5,0
3411183074,2021/6/9,6.5,5.2,8
3411183074,2021/6/10,8.2,0,0
3411183074,2021/6/11,3,6,0
3411183074,2021/6/15,0,6,5
3411183074,2021/6/16,0,5,5.2
3411183074,2021/6/17,0,4,8
3411183074,2021/6/18,5,6,5
3411183074,2021/6/19,7,5,0
3411183074,2021/6/23,6.5,0,5
3411183074,2021/6/24,5,0,9
3411183074,2021/6/28,3,8,8
3411183074,2021/6/29,5,18.7,0
3411183074,2021/6/30,6,6,5
3411183074,2021/7/1,3,11,0
3411183074,2021/7/2,0,6,0
3411183074,2021/7/5,0,13.5,0
3411183074,2021/7/6,6.5,0,0
3411183074,2021/8/30,0,0,18
3411183074,2021/9/14,2,0,0
3411183074,2021/9/16,3,8,8
